rdt_id,start_hour,day_of_week,month,is_weekend,number_of_affected_stations,number_of_affected_lines,primary_line,cause_group,statistical_cause_nl,long_disruption
59610,12,Wednesday,4,0,3,2.0,Breda - Dordrecht,rolling stock,gestrande trein,0
59611,12,Wednesday,4,0,4,1.0,Aachen Hbf - Heerlen,rolling stock,defecte trein,0
59613,14,Wednesday,4,0,2,2.0,Groningen - Bad Nieuweschans,infrastructure,seinstoring,1
59614,15,Wednesday,4,0,11,1.0,Roosendaal - Vlissingen,infrastructure,seinstoring,1
59616,15,Wednesday,4,0,2,1.0,Antwerpen-Centraal - Roosendaal,infrastructure,seinstoring,1
59617,16,Wednesday,4,0,2,1.0,Antwerpen-Centraal - Breda (HSL),rolling stock,defecte trein,1
59618,16,Wednesday,4,0,2,1.0,Arnhem Centraal - Utrecht Centraal,unknown,technisch onderzoek,1
59619,16,Wednesday,4,0,5,2.0,Amsterdam Centraal - Schiphol Airport,rolling stock,defecte trein,0
59620,17,Wednesday,4,0,3,1.0,Deventer - Zwolle,rolling stock,defecte trein,1
59621,17,Wednesday,4,0,5,1.0,Apeldoorn - Zutphen,infrastructure,defecte spoorbrug,1
59622,17,Wednesday,4,0,3,1.0,Arnhem Centraal - Zutphen,infrastructure,defecte spoorbrug,1
59623,21,Wednesday,4,0,6,1.0,Winterswijk - Zutphen,rolling stock,gestrande trein,0
59624,0,Thursday,5,0,5,1.0,Almelo - Zwolle,infrastructure,overwegstoring,0
59626,6,Thursday,5,0,2,1.0,Breda - Rotterdam Centraal (HSL),rolling stock,defecte trein,1
59627,7,Thursday,5,0,5,1.0,Schiphol Airport - Utrecht Centraal,rolling stock,defecte trein,1
59628,7,Thursday,5,0,10,1.0,Arnhem Centraal - Utrecht Centraal,rolling stock,defecte trein,1
59629,7,Thursday,5,0,5,1.0,Leiden Centraal - Schiphol Airport,rolling stock,defecte trein,1
59630,8,Thursday,5,0,18,8.0,Amersfoort - Schiphol Airport,rolling stock,defecte trein,0
59631,11,Thursday,5,0,12,1.0,Rotterdam Centraal - Utrecht Centraal,infrastructure,defect spoor,1
59632,11,Thursday,5,0,6,1.0,Arnhem Centraal - Tiel,rolling stock,gestrande trein,0
59633,12,Thursday,5,0,2,1.0,Deventer - Zwolle,infrastructure,seinstoring,1
59634,13,Thursday,5,0,4,1.0,Leiden Centraal - Schiphol Airport,external,inzet van hulpdiensten,0
59635,13,Thursday,5,0,2,2.0,Amersfoort - Amsterdam Centraal,external,inzet van hulpdiensten,0
59636,14,Thursday,5,0,2,1.0,Breda - Rotterdam Centraal (HSL),rolling stock,defecte trein,1
59637,14,Thursday,5,0,2,1.0,Amersfoort - Zwolle,infrastructure,seinstoring,1
59638,14,Thursday,5,0,4,1.0,Amersfoort - Ede-Wageningen,infrastructure,seinstoring,1
59639,14,Thursday,5,0,3,1.0,Nijmegen - Venlo,infrastructure,seinstoring,1
59640,15,Thursday,5,0,7,2.0,Amsterdam Centraal - Utrecht Centraal,infrastructure,seinstoring,1
59641,15,Thursday,5,0,10,1.0,Arnhem Centraal - Utrecht Centraal,infrastructure,seinstoring,1
59642,15,Thursday,5,0,5,1.0,Arnhem Centraal - Nijmegen,infrastructure,seinstoring,1
59644,16,Thursday,5,0,5,1.0,Leiden Centraal - Utrecht Centraal,infrastructure,defect spoor,0
59646,16,Thursday,5,0,2,1.0,Groningen - Veendam,infrastructure,sein- en wisselstoring,0
59647,16,Thursday,5,0,5,1.0,'s-Hertogenbosch - Nijmegen,rolling stock,defecte trein,0
59648,16,Thursday,5,0,2,1.0,Rotterdam Centraal - Schiphol Airport (HSL),rolling stock,gestrande trein,0
59649,17,Thursday,5,0,3,3.0,Arnhem Centraal - Basel SBB,logistical,problemen op het spoor in het buitenland,1
59651,18,Thursday,5,0,2,2.0,Amersfoort - Amsterdam Centraal,engineering work,herstelwerkzaamheden,1
59652,19,Thursday,5,0,18,8.0,Amersfoort - Schiphol Airport,rolling stock,gestrande trein,0
59653,19,Thursday,5,0,5,1.0,'s-Hertogenbosch - Nijmegen,rolling stock,defecte trein,0
59654,3,Friday,5,0,2,1.0,Breda - Rotterdam Centraal (HSL),infrastructure,defect wissel,1
59655,3,Friday,5,0,3,2.0,Breda - Dordrecht,infrastructure,defect wissel,1
59656,3,Friday,5,0,8,1.0,Dordrecht - Rotterdam Centraal,infrastructure,defect wissel,1
59657,9,Friday,5,0,2,1.0,Breda - Rotterdam Centraal (HSL),rolling stock,defecte trein,0
59659,13,Friday,5,0,5,1.0,Eindhoven - Roermond,external,persoon op het spoor,0
59660,13,Friday,5,0,2,7.0,Breda - Rotterdam Centraal (HSL),external,persoon op het spoor,0
59661,14,Friday,5,0,5,1.0,Eindhoven - Roermond,external,inzet van de politie,0
59662,18,Friday,5,0,5,2.0,Amersfoort - Apeldoorn,rolling stock,defecte trein,0
59663,19,Friday,5,0,5,1.0,Amersfoort - Ede-Wageningen,rolling stock,defecte trein,0
59665,19,Friday,5,0,4,1.0,Leiden Centraal - Schiphol Airport,external,persoon op het spoor,0
59666,21,Friday,5,0,3,2.0,Breda - Dordrecht,rolling stock,defecte trein,0
59667,21,Friday,5,0,3,2.0,Antwerpen-Centraal - Breda (HSL),rolling stock,defecte trein,1
59668,23,Friday,5,0,2,7.0,Amersfoort - Schiphol Airport,infrastructure,systeemstoring,1
59669,7,Saturday,5,1,6,1.0,'s-Hertogenbosch - Nijmegen,rolling stock,defecte trein,0
59670,8,Saturday,5,1,3,1.0,Winterswijk - Zutphen,accidents,aanrijding,1
59671,9,Saturday,5,1,7,3.0,Arnhem Centraal - Basel SBB,logistical,dienstregelingswijziging,1
59672,9,Saturday,5,1,2,1.0,Amersfoort - Zwolle,rolling stock,defecte trein,0
59673,10,Saturday,5,1,5,1.0,Almelo - Mariënberg,infrastructure,seinstoring,1
59674,11,Saturday,5,1,4,1.0,Groningen - Zwolle,unknown,technisch onderzoek,0
59675,17,Saturday,5,1,4,1.0,Almelo - Hengelo,infrastructure,sein- en wisselstoring,1
59677,20,Saturday,5,1,6,1.0,Rotterdam Centraal - Utrecht Centraal,external,mensen op het spoor,0
59678,22,Saturday,5,1,6,1.0,Almelo - Mariënberg,infrastructure,seinstoring,0
59679,0,Sunday,5,1,5,1.0,Breda - Tilburg,accidents,aanrijding,0
59680,7,Sunday,5,1,5,1.0,Almelo - Mariënberg,infrastructure,seinstoring,0
59681,8,Sunday,5,1,4,1.0,Almelo - Mariënberg,infrastructure,seinstoring,1
59682,9,Sunday,5,1,5,1.0,Breda - Tilburg,rolling stock,defecte trein,0
59683,9,Sunday,5,1,18,8.0,Amersfoort - Schiphol Airport,rolling stock,gestrande trein,1
59684,10,Sunday,5,1,5,1.0,Maastricht - Sittard,rolling stock,defecte trein,0
59685,12,Sunday,5,1,18,8.0,Amersfoort - Schiphol Airport,rolling stock,gestrande trein,0
59686,14,Sunday,5,1,3,1.0,Leeuwarden - Stavoren,accidents,beschadigde spoorbrug,1
59687,17,Sunday,5,1,12,1.0,Amsterdam Centraal - Lelystad Centrum,external,inzet van hulpdiensten,0
59688,17,Sunday,5,1,6,1.0,Aachen Hbf - Heerlen,logistical,problemen op het spoor in het buitenland,1
59689,20,Sunday,5,1,5,1.0,Haarlem - Leiden Centraal,engineering work,werkzaamheden,1
59690,22,Sunday,5,1,2,1.0,Groningen - Veendam,engineering work,uitloop van werkzaamheden,1
59691,4,Monday,5,0,9,1.0,Nijmegen - Venlo,engineering work,uitloop van werkzaamheden,1
59692,5,Monday,5,0,6,1.0,Aachen Hbf - Heerlen,staff,problemen met de personeelsinzet,1
59693,5,Monday,5,0,3,1.0,Den Haag Centraal - Utrecht Centraal,infrastructure,wisselstoring,1
59694,6,Monday,5,0,7,2.0,Amsterdam Centraal - Hoorn,infrastructure,defecte bovenleiding,1
59695,6,Monday,5,0,11,1.0,Amsterdam Centraal - Utrecht Centraal,infrastructure,defecte bovenleiding,1
59696,6,Monday,5,0,7,1.0,Heerlen - Sittard,rolling stock,defecte trein,0
59698,8,Monday,5,0,2,1.0,Breda - Rotterdam Centraal (HSL),rolling stock,defecte trein,0
59701,9,Monday,5,0,6,1.0,Den Haag Centraal - Leiden Centraal,infrastructure,wisselstoring,1
59702,10,Monday,5,0,2,1.0,Breda - Rotterdam Centraal (HSL),rolling stock,gestrande trein,0
59703,11,Monday,5,0,7,1.0,Nijmegen - Venlo,logistical,dienstregelingswijziging,1
59704,12,Monday,5,0,2,1.0,Antwerpen-Centraal - Breda (HSL),rolling stock,gestrande trein,0
59705,12,Monday,5,0,2,1.0,Breda - Rotterdam Centraal (HSL),infrastructure,wisselstoring,1
59706,12,Monday,5,0,8,1.0,Arnhem Centraal - Zutphen,external,persoon op het spoor,0
59707,12,Monday,5,0,3,2.0,Breda - Dordrecht,infrastructure,wisselstoring,1
59708,13,Monday,5,0,13,1.0,Lelystad Centrum - Schiphol Airport,infrastructure,wisselstoring,1
59709,13,Monday,5,0,2,1.0,Rotterdam Centraal - Schiphol Airport (HSL),infrastructure,wisselstoring,1
59710,15,Monday,5,0,2,1.0,Leiden Centraal - Utrecht Centraal,infrastructure,defecte spoorbrug,1
59711,16,Monday,5,0,11,1.0,Roosendaal - Vlissingen,rolling stock,defecte trein,0
59712,17,Monday,5,0,2,1.0,Groningen - Veendam,infrastructure,systeemstoring,1
59713,18,Monday,5,0,5,1.0,Breda - Tilburg,external,persoon langs het spoor,0
59714,20,Monday,5,0,9,2.0,Leiden Centraal - Schiphol Airport,rolling stock,defecte trein,0
59715,20,Monday,5,0,6,1.0,Almelo - Deventer,infrastructure,defecte bovenleiding,1
59716,21,Monday,5,0,4,1.0,Amsterdam Centraal - Haarlem,external,persoon op het spoor,0
59720,23,Monday,5,0,4,1.0,Aachen Hbf - Heerlen,rolling stock,defecte trein,0
59723,6,Tuesday,5,0,7,1.0,Leiden Centraal - Utrecht Centraal,accidents,aanrijding,0
59724,6,Tuesday,5,0,8,1.0,Dordrecht - Rotterdam Centraal,logistical,verstoring elders,1
59725,6,Tuesday,5,0,7,1.0,Den Haag Centraal - Utrecht Centraal,rolling stock,defecte trein,1
59726,6,Tuesday,5,0,12,1.0,Rotterdam Centraal - Utrecht Centraal,rolling stock,defecte trein,1
59727,8,Tuesday,5,0,5,2.0,Amersfoort - Amsterdam Centraal,rolling stock,defecte trein,0
59728,8,Tuesday,5,0,3,1.0,Amersfoort - Zwolle,rolling stock,defecte trein,0
59729,10,Tuesday,5,0,13,2.0,Nijmegen - Venlo,logistical,eerdere verstoring,0
59730,10,Tuesday,5,0,4,2.0,Almere Oostvaarders - Utrecht Centraal,rolling stock,defecte trein,0
59733,11,Tuesday,5,0,3,1.0,Hengelo - Zutphen,rolling stock,defecte trein,1
59734,12,Tuesday,5,0,11,1.0,Amersfoort - Zwolle,infrastructure,sein- en wisselstoring,1
59735,12,Tuesday,5,0,2,1.0,Leiden Centraal - Utrecht Centraal,infrastructure,defecte spoorbrug,1
59736,12,Tuesday,5,0,6,1.0,Aachen Hbf - Heerlen,staff,problemen met de personeelsinzet,1
59737,16,Tuesday,5,0,8,1.0,Arnhem Centraal - Zutphen,rolling stock,defecte trein,0
59739,20,Tuesday,5,0,5,4.0,Arnhem Centraal - Basel SBB,rolling stock,defecte trein,0
59740,5,Wednesday,5,0,6,1.0,Almelo - Mariënberg,rolling stock,beperkingen in de materieelinzet,1
59741,6,Wednesday,5,0,7,1.0,Alphen a/d Rijn - Gouda,staff,problemen met de personeelsinzet,1
59742,6,Wednesday,5,0,6,1.0,Aachen Hbf - Heerlen,staff,problemen met de personeelsinzet,1
59743,8,Wednesday,5,0,18,8.0,Amersfoort - Schiphol Airport,rolling stock,gestrande trein,0
59744,9,Wednesday,5,0,3,2.0,Groningen - Bad Nieuweschans,infrastructure,stroomstoring,0
59745,9,Wednesday,5,0,2,1.0,Almelo - Zwolle,infrastructure,seinstoring,1
59747,13,Wednesday,5,0,3,1.0,Arnhem Centraal - Winterswijk,infrastructure,defecte spoorbrug,0
59748,14,Wednesday,5,0,2,1.0,Breda - Tilburg,external,persoon op het spoor,1
59751,17,Wednesday,5,0,2,1.0,Rotterdam Centraal - Schiphol Airport (HSL),rolling stock,defecte trein,0
59752,18,Wednesday,5,0,3,2.0,Breda - Dordrecht,rolling stock,defecte trein,0
59753,20,Wednesday,5,0,6,1.0,Heerlen - Maastricht,external,rommel op het spoor,0
59754,21,Wednesday,5,0,4,1.0,Groningen - Zwolle,external,inzet van de politie,0
59755,6,Thursday,5,0,3,1.0,Alkmaar - Hoorn,infrastructure,seinstoring,1
59757,7,Thursday,5,0,4,1.0,Lelystad Centrum - Zwolle,rolling stock,defecte trein,0
59758,8,Thursday,5,0,7,3.0,Arnhem Centraal - Basel SBB,logistical,problemen op het spoor in het buitenland,1
59759,11,Thursday,5,0,10,1.0,Arnhem Centraal - Utrecht Centraal,external,inzet van hulpdiensten,1
59761,14,Thursday,5,0,4,1.0,Leiden Centraal - Schiphol Airport,rolling stock,defecte trein,1
59762,14,Thursday,5,0,5,2.0,Amersfoort - Amsterdam Centraal,rolling stock,defecte trein,0
59764,16,Thursday,5,0,5,1.0,Apeldoorn - Zutphen,rolling stock,beperkingen in de materieelinzet,0
59765,20,Thursday,5,0,2,1.0,Breda - Rotterdam Centraal (HSL),rolling stock,defecte trein,0
59766,20,Thursday,5,0,3,1.0,Breda - Dordrecht,rolling stock,defecte trein,0
59767,22,Thursday,5,0,4,1.0,Alkmaar - Amsterdam Centraal,infrastructure,wisselstoring,0
59768,0,Friday,5,0,4,1.0,Arnhem Centraal - Utrecht Centraal,accidents,aanrijding,1
59770,6,Friday,5,0,5,2.0,Amsterdam Centraal - Schiphol Airport,infrastructure,wisselstoring,1
59771,7,Friday,5,0,18,8.0,Amersfoort - Schiphol Airport,infrastructure,wisselstoring,1
59772,7,Friday,5,0,2,1.0,Amersfoort - Zwolle,rolling stock,defecte trein,0
59774,8,Friday,5,0,18,8.0,Amersfoort - Schiphol Airport,rolling stock,gestrande trein,0
59775,9,Friday,5,0,3,3.0,Arnhem Centraal - Basel SBB,rolling stock,beperkingen in de materieelinzet,1
59776,9,Friday,5,0,4,1.0,'s-Hertogenbosch - Nijmegen,rolling stock,defecte trein,0
59777,9,Friday,5,0,3,1.0,Breda - Roosendaal,infrastructure,seinstoring,1
59778,10,Friday,5,0,4,1.0,Amsterdam Centraal - Haarlem,engineering work,herstelwerkzaamheden,0
59779,12,Friday,5,0,5,1.0,Roermond - Venlo,accidents,aanrijding,0
59780,13,Friday,5,0,3,1.0,Groningen - Veendam,infrastructure,seinstoring,0
59781,14,Friday,5,0,4,3.0,Almere Oostvaarders - Utrecht Centraal,rolling stock,defecte trein,1
59783,20,Friday,5,0,4,1.0,Roermond - Sittard,infrastructure,seinstoring,1
59784,7,Saturday,5,1,5,2.0,Amersfoort - Amsterdam Centraal,rolling stock,defecte trein,0
59786,14,Saturday,5,1,3,1.0,Enkhuizen - Hoorn,infrastructure,wisselstoring,1
59787,15,Saturday,5,1,2,1.0,Amersfoort - Zwolle,rolling stock,defecte trein,1
59788,16,Saturday,5,1,3,1.0,Almere Oostvaarders - Utrecht Centraal,infrastructure,seinstoring,1
59789,17,Saturday,5,1,2,1.0,Breda - Rotterdam Centraal (HSL),rolling stock,gestrande trein,0
59790,20,Saturday,5,1,3,1.0,Deventer - Zwolle,rolling stock,rook in een trein,0
59791,20,Saturday,5,1,6,4.0,Amersfoort - Schiphol Airport,infrastructure,wisselstoring,1
59792,22,Saturday,5,1,2,1.0,Rotterdam Centraal - Schiphol Airport (HSL),rolling stock,gestrande trein,0
59793,22,Saturday,5,1,5,1.0,Almelo - Deventer,infrastructure,wisselstoring,1
59794,6,Sunday,5,1,6,1.0,Arnhem Centraal - Zutphen,infrastructure,seinstoring,1
59795,9,Sunday,5,1,6,1.0,Harlingen Haven - Leeuwarden,infrastructure,wisselstoring,1
59796,9,Sunday,5,1,4,1.0,Almelo - Deventer,infrastructure,wisselstoring,1
59797,14,Sunday,5,1,5,1.0,Amersfoort - Utrecht Centraal,external,boom op het spoor,1
